1699287679.000000, IBI
71.187500,0.531250
71.796875,0.609375
72.328125,0.531250
78.609375,0.515625
79.031250,0.421875
97.234375,0.531250
127.234375,0.515625
127.781250,0.546875
128.250000,0.468750
128.750000,0.500000
129.250000,0.500000
129.781250,0.531250
130.218750,0.437500
130.781250,0.562500
131.281250,0.500000
161.062500,0.843750
162.140625,1.078125
165.328125,0.640625
166.015625,0.687500
166.750000,0.734375
167.484375,0.734375
168.171875,0.687500
168.875000,0.703125
169.625000,0.750000
170.359375,0.734375
171.046875,0.687500
171.734375,0.687500
172.500000,0.765625
173.203125,0.703125
173.921875,0.718750
174.656250,0.734375
175.359375,0.703125
176.031250,0.671875
176.734375,0.703125
177.468750,0.734375
178.125000,0.656250
178.781250,0.656250
179.453125,0.671875
180.203125,0.750000
181.031250,0.828125
181.890625,0.859375
182.671875,0.781250
183.406250,0.734375
184.171875,0.765625
184.968750,0.796875
185.765625,0.796875
186.515625,0.750000
187.312500,0.796875
188.109375,0.796875
188.921875,0.812500
189.734375,0.812500
190.562500,0.828125
191.421875,0.859375
192.234375,0.812500
193.015625,0.781250
193.828125,0.812500
194.609375,0.781250
195.375000,0.765625
196.156250,0.781250
197.000000,0.843750
197.828125,0.828125
198.578125,0.750000
199.312500,0.734375
210.812500,0.515625
211.343750,0.531250
211.890625,0.546875
214.484375,0.453125
215.062500,0.578125
232.625000,0.437500
239.312500,0.609375
286.906250,0.578125
287.515625,0.609375
288.140625,0.625000
288.781250,0.640625
289.406250,0.625000
290.078125,0.671875
290.781250,0.703125
291.562500,0.781250
292.328125,0.765625
293.062500,0.734375
293.796875,0.734375
294.453125,0.656250
298.812500,0.828125
299.578125,0.765625
300.281250,0.703125
301.015625,0.734375
301.781250,0.765625
302.531250,0.750000
303.218750,0.687500
303.921875,0.703125
304.609375,0.687500
305.281250,0.671875
305.984375,0.703125
306.750000,0.765625
307.484375,0.734375
308.234375,0.750000
312.890625,0.734375
327.234375,1.281250
385.937500,0.468750
405.406250,1.031250
406.343750,0.937500
409.796875,0.453125
410.250000,0.453125
453.875000,0.468750
454.312500,0.437500
454.687500,0.375000
455.109375,0.421875
455.609375,0.500000
455.968750,0.359375
491.156250,0.453125
491.593750,0.437500
492.046875,0.453125
492.453125,0.406250
492.937500,0.484375
493.390625,0.453125
493.890625,0.500000
494.343750,0.453125
503.812500,0.406250
504.156250,0.343750
534.875000,0.468750
535.359375,0.484375
535.875000,0.515625
536.359375,0.484375
536.843750,0.484375
554.781250,0.531250
557.953125,0.531250
558.484375,0.531250
559.015625,0.531250
559.546875,0.531250
560.093750,0.546875
560.656250,0.562500
561.203125,0.546875
582.125000,0.468750
582.546875,0.421875
583.015625,0.468750
583.468750,0.453125
583.937500,0.468750
584.375000,0.437500
584.859375,0.484375
606.734375,0.531250
607.312500,0.578125
613.484375,0.578125
614.062500,0.578125
614.609375,0.546875
615.171875,0.562500
615.687500,0.515625
620.203125,0.546875
620.781250,0.578125
621.359375,0.578125
621.921875,0.562500
622.515625,0.593750
623.078125,0.562500
623.718750,0.640625
633.031250,0.593750
633.593750,0.562500
634.046875,0.453125
637.546875,0.656250
646.765625,0.578125
647.328125,0.562500
647.921875,0.593750
648.562500,0.640625
649.218750,0.656250
654.078125,0.718750
654.718750,0.640625
655.453125,0.734375
656.109375,0.656250
656.781250,0.671875
657.453125,0.671875
658.109375,0.656250
658.796875,0.687500
659.500000,0.703125
660.171875,0.671875
660.812500,0.640625
661.437500,0.625000
662.093750,0.656250
662.781250,0.687500
673.140625,0.562500
673.671875,0.531250
674.218750,0.546875
674.781250,0.562500
675.328125,0.546875
675.859375,0.531250
676.453125,0.593750
677.062500,0.609375
677.734375,0.671875
678.468750,0.734375
679.218750,0.750000
679.968750,0.750000
680.734375,0.765625
681.468750,0.734375
682.187500,0.718750
682.921875,0.734375
683.656250,0.734375
684.359375,0.703125
685.078125,0.718750
685.843750,0.765625
686.609375,0.765625
687.343750,0.734375
688.046875,0.703125
688.703125,0.656250
689.359375,0.656250
690.015625,0.656250
690.687500,0.671875
691.343750,0.656250
691.984375,0.640625
692.625000,0.640625
693.281250,0.656250
720.062500,0.484375
720.578125,0.515625
721.078125,0.500000
721.609375,0.531250
722.156250,0.546875
734.937500,0.515625
735.484375,0.546875
755.390625,0.546875
775.062500,0.703125
797.296875,0.515625
797.812500,0.515625
798.328125,0.515625
798.859375,0.531250
799.406250,0.546875
799.859375,0.453125
806.578125,0.484375
807.093750,0.515625
807.562500,0.468750
808.078125,0.515625
808.578125,0.500000
809.078125,0.500000
809.578125,0.500000
810.062500,0.484375
810.500000,0.437500
810.859375,0.359375
813.343750,0.453125
813.828125,0.484375
814.296875,0.468750
817.906250,0.484375
818.328125,0.421875
832.953125,0.515625
833.328125,0.375000
835.953125,0.484375
836.328125,0.375000
