-54,-37,-8
-53,-38,-5
-53,-37,-4
-53,-37,-7
-53,-38,-8
-51,-37,-5
-52,-37,-7
-53,-38,-8
-50,-37,-4
-53,-37,-7
-53,-37,-8
-53,-37,-6
-53,-37,-5
-52,-38,-7
-53,-37,-7
-52,-37,-6
-53,-37,-7
-53,-37,-9
-52,-38,-7
-52,-37,-7
-52,-37,-8
-53,-37,-7
-53,-37,-7
-52,-37,-8
-52,-37,-7
-52,-37,-7
-52,-37,-7
-52,-36,-7
-52,-37,-7
-53,-37,-7
-53,-37,-7
-53,-37,-8
-53,-37,-8
-52,-37,-7
-53,-37,-7
-52,-37,-8
-53,-37,-7
-53,-37,-6
-53,-37,-7
-52,-35,-6
-52,-36,-4
-53,-36,-6
-52,-38,-7
-52,-38,-8
-53,-36,-7
-53,-37,-8
-52,-38,-8
-53,-37,-8
-53,-36,-7
-53,-36,-8
-52,-37,-7
-52,-37,-7
-53,-37,-8
-53,-37,-7
-53,-37,-8
-53,-37,-8
-52,-37,-8
-53,-37,-8
-53,-37,-9
-52,-37,-9
-52,-37,-8
-53,-36,-8
-53,-36,-9
-52,-36,-7
-53,-37,-8
-53,-37,-9
-53,-36,-8
-52,-37,-9
-52,-37,-9
-53,-37,-8
-53,-37,-9
-53,-37,-8
-52,-37,-8
-52,-36,-8
-53,-36,-7
-53,-36,-7
-53,-37,-9
-53,-37,-8
-53,-37,-8
-52,-37,-9
-52,-37,-8
-52,-37,-8
-53,-37,-8
-53,-37,-8
-52,-36,-7
-53,-36,-8
-53,-36,-7
-53,-37,-9
-53,-37,-9
-52,-36,-8
-53,-36,-8
-53,-37,-8
-53,-37,-8
-53,-37,-8
-53,-37,-8
-52,-37,-8
-53,-37,-8
-53,-37,-8
-52,-37,-8
-52,-37,-8
-53,-37,-9
-53,-37,-8
-52,-37,-8
-53,-37,-8
-53,-37,-7
-52,-37,-8
-52,-37,-8
-53,-37,-8
-52,-37,-8
-52,-37,-8
-52,-37,-8
-52,-37,-8
-53,-37,-9
-52,-37,-9
-53,-36,-8
-54,-36,-7
-51,-35,-2
-50,-38,-6
-53,-37,-8
-54,-36,-8
-53,-36,-9
-54,-37,-9
-53,-38,-8
-55,-36,-5
-54,-35,-7
-51,-36,-7
-53,-37,-8
-53,-37,-9
-54,-37,-9
-47,-35,-2
-49,-36,-6
-55,-36,-8
-57,-36,-9
-56,-36,-8
-53,-35,-7
-52,-35,-6
-53,-36,-7
-54,-37,-9
-55,-37,-11
-50,-34,-3
-47,-35,-4
-54,-37,-7
-56,-37,-10
-55,-37,-9
-54,-35,-6
-53,-34,-5
-52,-36,-7
-54,-37,-10
-55,-37,-10
-48,-33,-3
-48,-35,-5
-57,-37,-10
-57,-37,-9
-55,-37,-7
-52,-34,-5
-52,-37,-8
-53,-38,-9
-54,-36,-8
-50,-31,-1
-52,-36,-7
-58,-38,-11
-56,-38,-9
-53,-34,-4
-52,-35,-7
-52,-37,-7
-55,-37,-9
-53,-32,-3
-50,-36,-8
-59,-38,-12
-57,-38,-10
-53,-36,-6
-52,-34,-6
-52,-36,-7
-55,-37,-9
-56,-36,-10
-48,-35,-6
-54,-37,-9
-58,-37,-9
-54,-35,-7
-51,-35,-6
-54,-35,-8
-54,-35,-8
-54,-35,-8
-53,-37,-9
-53,-37,-10
-53,-37,-10
-52,-36,-9
-53,-36,-9
-52,-36,-8
-53,-36,-8
-53,-36,-8
-54,-36,-9
-53,-36,-9
-52,-36,-8
-53,-36,-9
-53,-36,-9
-53,-36,-8
-53,-36,-8
-53,-36,-9
-53,-36,-8
-53,-36,-8
-54,-36,-9
-53,-37,-9
-53,-36,-8
-53,-36,-9
-53,-36,-9
-53,-35,-8
-53,-35,-9
-53,-36,-9
-53,-36,-8
-53,-36,-9
-53,-36,-10
-54,-35,-8
-53,-35,-8
-53,-37,-9
-53,-35,-9
-53,-34,-9
-53,-35,-9
-53,-37,-9
-53,-36,-9
-53,-35,-9
-53,-36,-10
-53,-36,-9
-54,-35,-9
-54,-35,-9
-54,-36,-9
-54,-36,-9
-53,-36,-9
-50,-34,-5
-51,-36,-9
-54,-36,-9
-53,-35,-8
-52,-36,-9
-53,-36,-9
-54,-35,-9
-53,-36,-9
-53,-37,-9
-53,-36,-9
-53,-35,-8
-53,-35,-8
-54,-36,-9
-54,-35,-8
-54,-35,-8
-53,-37,-9
-53,-36,-9
-53,-35,-8
-53,-36,-8
-53,-37,-9
-54,-36,-8
-53,-36,-8
-53,-36,-9
-53,-36,-8
-53,-36,-8
-53,-36,-9
-53,-36,-9
-53,-36,-8
-53,-36,-8
-53,-37,-8
-53,-36,-8
-53,-35,-8
-53,-36,-8
-53,-37,-9
-53,-35,-8
-53,-35,-9
-53,-36,-9
-53,-37,-9
-54,-36,-8
-53,-36,-8
-52,-36,-8
-53,-36,-8
-53,-36,-8
-53,-37,-9
-53,-36,-8
-53,-36,-8
-53,-36,-9
-53,-36,-8
-53,-36,-8
-53,-36,-8
-53,-36,-8
-53,-36,-9
-53,-36,-8
-53,-36,-8
-53,-36,-9
-53,-36,-9
-53,-36,-9
-53,-36,-9
-54,-36,-9
-53,-35,-7
-53,-36,-8
-53,-36,-8
-53,-36,-8
-53,-36,-9
-54,-36,-8
-53,-36,-8
-52,-36,-9
-54,-36,-8
-55,-36,-8
-55,-36,-10
-53,-36,-7
-52,-36,-8
-53,-36,-8
-53,-35,-9
-53,-35,-9
-54,-36,-9
-54,-36,-9
-54,-35,-8
-53,-36,-9
-53,-36,-8
-53,-36,-8
-53,-36,-8
-54,-36,-9
-53,-36,-7
-53,-36,-7
-54,-35,-7
-53,-36,-6
-53,-36,-7
-53,-37,-8
-53,-36,-8
-53,-36,-8
-53,-37,-8
-53,-37,-7
-53,-36,-7
-54,-36,-7
-54,-36,-8
-53,-36,-8
-53,-35,-6
-53,-36,-7
-53,-36,-7
-54,-36,-7
-53,-36,-7
-54,-37,-8
-54,-37,-8
-52,-36,-7
-52,-36,-7
-53,-37,-8
-53,-36,-7
-50,-35,-5
-52,-37,-9
-54,-37,-9
-54,-34,-6
-53,-36,-8
-52,-37,-8
-54,-36,-9
-55,-36,-8
-53,-36,-8
-53,-36,-7
-51,-36,-6
-53,-36,-8
-54,-36,-9
-53,-36,-9
-53,-37,-8
-54,-36,-8
-49,-33,-1
-53,-36,-10
-55,-37,-9
-54,-36,-8
-51,-35,-7
-52,-35,-7
-53,-36,-8
-53,-36,-8
-54,-37,-9
-54,-36,-8
-53,-35,-7
-53,-35,-8
-53,-36,-8
-53,-36,-8
-54,-36,-9
-54,-36,-9
-53,-35,-7
-54,-36,-8
-54,-36,-9
-54,-34,-6
-51,-35,-5
-53,-36,-9
-56,-36,-8
-55,-36,-7
-51,-35,-8
-54,-36,-8
-54,-36,-7
-54,-36,-8
-54,-35,-9
-53,-36,-9
-53,-36,-7
-52,-35,-7
-53,-35,-8
-54,-36,-9
-54,-36,-10
-53,-36,-10
-53,-37,-10
-53,-36,-10
-54,-36,-10
-53,-34,-7
-54,-35,-6
-54,-35,-5
-55,-34,-6
-54,-34,-7
-53,-35,-6
-54,-35,-7
-54,-35,-8
-54,-36,-8
-54,-36,-9
-53,-34,-8
-53,-35,-8
-53,-36,-7
-54,-36,-8
-54,-36,-10
-53,-36,-10
-53,-36,-10
-53,-35,-8
-53,-35,-8
-54,-35,-9
-55,-35,-9
-54,-35,-10
-53,-36,-10
-54,-36,-10
-52,-35,-6
-53,-35,-3
-55,-34,-4
-56,-34,-4
-56,-34,-4
-54,-35,-6
-53,-36,-7
-53,-36,-7
-54,-36,-6
-55,-35,-7
-53,-34,-6
-53,-36,-6
-53,-36,-6
-54,-35,-7
-55,-35,-8
-54,-36,-8
-53,-36,-8
-53,-36,-8
-54,-35,-7
-54,-36,-8
-54,-35,-8
-54,-34,-7
-54,-34,-7
-54,-35,-7
-53,-35,-8
-53,-35,-7
-54,-36,-8
-54,-36,-8
-54,-35,-7
-54,-35,-7
-54,-35,-7
-53,-36,-7
-53,-35,-8
-53,-35,-8
-53,-35,-7
-53,-35,-7
-53,-34,-7
-52,-35,-6
-54,-37,-7
-53,-37,-9
-54,-35,-9
-55,-34,-10
-54,-34,-10
-54,-35,-9
-55,-35,-9
-55,-34,-9
-54,-35,-9
-53,-35,-9
-54,-35,-10
-53,-35,-9
-53,-35,-10
-53,-35,-9
-54,-35,-9
-54,-35,-9
-54,-35,-8
-54,-35,-8
-53,-35,-7
-54,-35,-7
-54,-34,-6
-53,-34,-7
-53,-34,-5
-54,-34,-7
-58,-36,-11
-54,-35,-5
-53,-35,-6
-53,-35,-7
-54,-34,-6
-55,-34,-7
-55,-35,-7
-54,-35,-7
-54,-35,-8
-54,-35,-7
-54,-34,-7
-54,-34,-6
-54,-35,-6
-55,-35,-7
-54,-35,-7
-54,-35,-7
-54,-35,-7
-54,-35,-7
-54,-35,-6
-51,-34,-2
-55,-35,-8
-54,-35,-6
-53,-36,-7
-54,-36,-7
-54,-35,-7
-54,-35,-7
-54,-35,-7
-54,-35,-6
-54,-35,-7
-55,-35,-7
-53,-35,-6
-53,-35,-7
-53,-35,-7
-54,-34,-7
-54,-35,-6
-53,-35,-7
-53,-35,-7
-54,-35,-7
-54,-35,-7
-54,-35,-7
-54,-35,-7
-54,-36,-7
-54,-36,-8
-54,-35,-8
-54,-35,-8
-54,-35,-7
-54,-35,-7
-54,-35,-8
-53,-36,-8
-53,-36,-8
-53,-35,-7
-54,-35,-8
-54,-35,-8
-55,-34,-7
-54,-35,-7
-53,-36,-9
-53,-35,-7
-53,-35,-7
-54,-35,-7
-54,-35,-7
-54,-35,-7
-54,-35,-7
-54,-35,-7
-54,-35,-7
-54,-35,-7
-55,-35,-7
-54,-35,-7
-54,-35,-7
-54,-35,-7
-54,-35,-7
-54,-35,-7
-54,-35,-8
-54,-35,-7
-54,-35,-7
-51,-34,-2
-55,-33,-9
-54,-35,-7
-52,-35,-7
-53,-35,-7
-54,-34,-7
-54,-35,-8
-54,-35,-8
-54,-35,-7
-54,-35,-7
-54,-35,-7
-54,-35,-7
-54,-35,-7
-54,-35,-7
-54,-35,-8
-54,-35,-7
-53,-35,-8
-53,-35,-7
-54,-35,-7
-54,-35,-7
-54,-35,-8
-54,-35,-7
-53,-35,-7
-54,-35,-7
-54,-36,-8
-54,-35,-7
-54,-35,-8
-54,-36,-8
-53,-35,-7
-54,-35,-7
-54,-35,-8
-54,-36,-8
-54,-35,-8
-53,-35,-8
-53,-36,-8
-53,-36,-8
-54,-35,-8
-54,-35,-8
-54,-35,-8
-54,-35,-7
-53,-35,-8
-53,-35,-7
-54,-36,-8
-53,-35,-8
-54,-35,-8
-53,-35,-8
-53,-36,-8
-53,-36,-8
-54,-36,-8
-54,-35,-8
-54,-35,-9
-54,-35,-9
-54,-35,-8
-54,-35,-8
-53,-35,-8
-54,-36,-9
-53,-35,-9
-54,-35,-8
-54,-35,-8
-54,-35,-8
-53,-35,-7
-53,-35,-8
-53,-35,-8
-53,-35,-8
-53,-35,-8
-54,-36,-8
-54,-34,-7
-54,-35,-8
-53,-36,-8
-53,-36,-8
-54,-35,-8
-54,-36,-9
-53,-36,-8
-54,-35,-7
-53,-35,-8
-54,-35,-8
-54,-35,-8
-53,-35,-8
-53,-35,-8
-53,-36,-9
-53,-36,-9
-54,-35,-8
-53,-35,-8
-53,-36,-9
-54,-35,-8
-54,-35,-8
-54,-36,-9
-53,-35,-7
-50,-35,-6
-55,-35,-8
-56,-36,-11
-52,-36,-8
-52,-36,-8
-53,-36,-8
-54,-35,-9
-54,-35,-9
-54,-36,-9
-53,-35,-8
-53,-35,-7
-53,-36,-9
-53,-35,-8
-53,-35,-8
-54,-36,-8
-55,-35,-8
-53,-36,-8
-53,-35,-8
-53,-36,-8
-54,-36,-9
-54,-36,-9
-53,-36,-8
-53,-36,-8
-53,-35,-8
-53,-35,-8
-53,-36,-9
-54,-36,-9
-54,-35,-8
-53,-35,-8
-53,-36,-9
-53,-36,-8
-54,-35,-8
-53,-35,-8
-53,-36,-8
-54,-36,-8
-53,-35,-8
-53,-35,-8
-53,-36,-9
